dep_orbit_id,arr_orbit_id,n_impulse,TOF,DV_total,departure_phase,arrival_phase,dv1_x,dv1_y,dv1_z,dv2_x,dv2_y,dv2_z,dv3_x,dv3_y,dv3_z,dv1_mag,dv2_mag,dv3_mag,t_leg1,t_leg2,min_moon_dist,lunar_valid,chain_id,position_residual,tof_idx,delta_C,rank,seeds_converged
L1_Lyapunov_01,L1_Halo_01,2,0.346030625357,0.481234273412,0.464089745930,0.603570624125,-0.0123693454643,0.00274100054297,-0.00797172969991,-0.256172640273,0.199773219595,0.334469453241,,,,0.0149687095502,0.466265563862,,0.346030625357,,0.0500746737400,true,391,4.48668728491e-13,6,-0.0000964296613502,1,400
L1_Lyapunov_01,L1_Halo_01,2,0.346030625357,0.500217905996,0.381921112715,0.409905591302,-0.00224725064045,0.0119667479740,-0.0432615230017,0.301737589608,0.142085413062,-0.309906465212,,,,0.0449423248725,0.455275581124,,0.346030625357,,0.0996071099072,true,106,4.45949086183e-14,6,-0.0000964296613502,2,400
L1_Lyapunov_01,L1_Halo_01,2,0.346030625357,0.504436868057,0.538514425186,0.732454683981,-0.304380189329,0.155404148385,0.313581506844,0.00684438316760,0.00139913762494,0.0400092655917,,,,0.463822283235,0.0406145848215,,0.346030625357,,0.0946088540866,true,326,2.03735447341e-13,6,-0.0000964296613502,3,400
L1_Lyapunov_01,L1_Halo_01,2,0.395236750428,0.477033794438,0.453441887567,0.604063702116,-0.0103386220327,0.00413921627495,-0.0127567285899,-0.256048294375,0.197980210860,0.327009313814,,,,0.0169338224044,0.460099972034,,0.395236750428,,0.0504130907262,true,368,6.59205086761e-14,7,-0.0000964296613502,1,400
L1_Lyapunov_01,L1_Halo_01,2,0.395236750428,0.499807387991,0.370039456224,0.408765031666,-0.00414109912105,0.00882129885400,-0.0359285895338,0.303099597871,0.145653502636,-0.317642218958,,,,0.0372267049480,0.462580683043,,0.395236750428,,0.100202799047,true,187,4.01208876603e-13,7,-0.0000964296613502,2,400
L1_Lyapunov_01,L1_Halo_01,2,0.395236750428,0.499811446254,0.369815781836,0.408015159402,-0.00520151083576,0.00857476557463,-0.0341815468060,0.303789569137,0.146868399914,-0.318767901862,,,,0.0356224713023,0.464188974952,,0.395236750428,,0.100629885720,true,123,4.18373592525e-14,7,-0.0000964296613502,3,400
L1_Lyapunov_01,L1_Halo_01,2,0.444442875499,0.471664824588,0.444010307625,0.606480413928,-0.00739821251516,0.00899331830757,-0.0411970983048,-0.249795752833,0.197006156569,0.287586392825,,,,0.0428113796944,0.428853444893,,0.444442875499,,0.0510952611384,true,251,3.25528228743e-14,8,-0.0000964296613502,1,398
L1_Lyapunov_01,L1_Halo_01,2,0.444442875499,0.499431158717,0.357887410576,0.406890800608,-0.00636017938988,0.00580079163887,-0.0286048631845,0.304493422648,0.150151682293,-0.324382468921,,,,0.0298720481941,0.469559110523,,0.444442875499,,0.101211209336,true,105,1.68932076558e-13,8,-0.0000964296613502,2,398
L1_Lyapunov_01,L1_Halo_01,2,0.444442875499,0.502074554104,0.540458752714,0.773971290527,-0.302203364159,0.160675464891,0.322919711743,0.00708040713106,-0.00604436110600,0.0301149281685,,,,0.470553523586,0.0315210305179,,0.444442875499,,0.0977405523250,true,114,2.07462039179e-13,8,-0.0000964296613502,3,398
L1_Lyapunov_01,L1_Halo_01,2,0.493649000571,0.453607449972,0.438333503710,0.621634459168,0.0339638741139,0.0110098551601,-0.159261652343,-0.177592310332,0.194987435025,0.121527057042,,,,0.163214691626,0.290392758346,,0.493649000571,,0.0526041445900,true,245,4.73828480158e-13,9,-0.0000964296613502,1,399
L1_Lyapunov_01,L1_Halo_01,2,0.493649000571,0.499127215872,0.346127887551,0.405982014528,-0.00690398210056,0.00396028836063,-0.0245034862505,0.304707876290,0.152592384405,-0.328544769859,,,,0.0257637282079,0.473363487664,,0.493649000571,,0.101680458208,true,153,3.10203441174e-12,9,-0.0000964296613502,2,399
L1_Lyapunov_01,L1_Halo_01,2,0.493649000571,0.499136345374,0.345970171232,0.405387950919,-0.00754439887042,0.00380456347873,-0.0233529439393,0.305078652576,0.153552460307,-0.329106203641,,,,0.0248345051936,0.474301840181,,0.493649000571,,0.102021341726,true,69,3.35251420984e-13,9,-0.0000964296613502,3,399
L1_Lyapunov_01,L1_Halo_01,2,0.542855125642,0.432758410752,0.432431529814,0.633954590396,0.0486173462502,0.0131808731562,-0.175239065962,-0.144057460676,0.189660628626,0.0773827920913,,,,0.182335163950,0.250423246802,,0.542855125642,,0.0536144008503,true,368,1.94668441146e-13,10,-0.0000964296613502,1,400
L1_Lyapunov_01,L1_Halo_01,2,0.542855125642,0.498832380581,0.334259567311,0.404558267666,-0.00773584916938,0.00231469202944,-0.0201788417162,0.305036911654,0.155669994893,-0.332177301538,,,,0.0217344614511,0.477097919130,,0.542855125642,,0.102437750678,true,47,8.19812059879e-13,10,-0.0000964296613502,2,400
L1_Lyapunov_01,L1_Halo_01,2,0.542855125642,0.499227237029,0.542542212594,0.813714832803,-0.297176863386,0.162880186923,0.325881130671,0.00478305779845,-0.0120587934163,0.0260211223967,,,,0.470151629531,0.0290756074975,,0.542855125642,,0.101086981483,true,131,1.37613966784e-13,10,-0.0000964296613502,3,400
L1_Lyapunov_01,L1_Halo_01,2,0.592061250713,0.414996565514,0.426333168031,0.645007302886,0.0517625689888,0.0154727054285,-0.174205968343,-0.126265846967,0.186976683629,0.0565861391834,,,,0.182391029296,0.232605536218,,0.592061250713,,0.0545151937092,true,347,2.45132624150e-13,11,-0.0000964296613502,1,396
L1_Lyapunov_01,L1_Halo_01,2,0.592061250713,0.497534668533,0.543823993833,0.832440920400,-0.293254190594,0.163030452834,0.325399129329,0.00267761528053,-0.0152374064887,0.0258617204222,,,,0.467398697281,0.0301359712518,,0.592061250713,,0.103139394801,true,353,1.66079498531e-13,11,-0.0000964296613502,2,396
L1_Lyapunov_01,L1_Halo_01,2,0.592061250713,0.498571373828,0.322568120591,0.403777013197,-0.00775495787461,0.00106933905389,-0.0175797977621,0.304894417679,0.157580327318,-0.334608055182,,,,0.0192440158752,0.479327357953,,0.592061250713,,0.102832565738,true,168,7.37946146996e-15,11,-0.0000964296613502,3,396
L1_Lyapunov_01,L1_Halo_01,2,0.641267375785,0.400078059501,0.419878519038,0.655070272581,0.0506963994079,0.0173521193934,-0.168479094251,-0.114977382299,0.186284475755,0.0439736084227,,,,0.176794870287,0.223283189213,,0.641267375785,,0.0553437105068,true,171,2.59798702531e-13,12,-0.0000964296613502,1,397
L1_Lyapunov_01,L1_Halo_01,2,0.641267375785,0.495571950394,0.545569171736,0.850000016119,-0.287764988484,0.162671004565,0.323433931445,-0.000268053957923,-0.0192059960336,0.0269571129810,,,,0.462471677331,0.0331002730628,,0.641267375785,,0.105924468724,true,172,2.74742053052e-10,12,-0.0000964296613502,2,397
L1_Lyapunov_01,L1_Halo_01,2,0.641267375785,0.498321603714,0.310646474761,0.402489319722,-0.00799266295905,-0.000397594701520,-0.0145455360486,0.304866739466,0.160353716428,-0.336744876480,,,,0.0166016072013,0.481719996513,,0.641267375785,,0.103520758028,true,263,1.13999217875e-15,12,-0.0000964296613502,3,397
L1_Lyapunov_01,L1_Halo_01,2,0.690473500856,0.387536716954,0.413736142188,0.665518670836,0.0504036393475,0.0197365195198,-0.164463562680,-0.103888193822,0.184827203493,0.0317967645128,,,,0.173142486154,0.214394230800,,0.690473500856,,0.0561785724198,true,224,3.28206011796e-13,13,-0.0000964296613502,1,399
L1_Lyapunov_01,L1_Halo_01,2,0.690473500856,0.493270106860,0.547756115813,0.866666656678,-0.281031014893,0.161820308919,0.320512428657,-0.00382899053991,-0.0235700933963,0.0286777169484,,,,0.455952256967,0.0373178498931,,0.690473500856,,0.109397202503,true,111,4.58474697769e-10,13,-0.0000964296613502,2,399
L1_Lyapunov_01,L1_Halo_01,2,0.690473500856,0.498033237086,0.298984661631,0.401778449463,-0.00771669288092,-0.00127344355038,-0.0127479205875,0.304572510341,0.161958148353,-0.338184672223,,,,0.0149558846879,0.483077352398,,0.690473500856,,0.103872825997,true,89,6.93361226291e-15,13,-0.0000964296613502,3,399
L1_Lyapunov_01,L1_Halo_01,2,0.739679625928,0.377002868200,0.407186250879,0.675508780873,0.0490587162799,0.0211431533378,-0.159586347904,-0.0947007952868,0.184705206539,0.0218339628849,,,,0.168290204746,0.208712663454,,0.739679625928,,0.0569246968738,true,243,4.54751644476e-14,14,-0.0000964296613502,1,399
L1_Lyapunov_01,L1_Halo_01,2,0.739679625928,0.490543360788,0.550871783991,0.880639272588,-0.271128916344,0.160093988576,0.315270273291,-0.00919185220982,-0.0293037705454,0.0328485791777,,,,0.445574146105,0.0449692146832,,0.739679625928,,0.114306844897,true,336,1.02303731963e-11,14,-0.0000964296613502,2,399
L1_Lyapunov_01,L1_Halo_01,2,0.739679625928,0.497756515539,0.287333779902,0.401091902378,-0.00737953065791,-0.00202289082671,-0.0111971167614,0.304270126776,0.163462824525,-0.339328787380,,,,0.0135618945504,0.484194620989,,0.739679625928,,0.104215190409,true,185,3.69593065320e-14,14,-0.0000964296613502,3,399
L1_Lyapunov_01,L1_Halo_01,2,0.788885750999,0.368121307008,0.400107317654,0.684426978000,0.0463792536669,0.0220439349954,-0.153628506329,-0.0879493983258,0.185865089396,0.0145541809503,,,,0.161983604719,0.206137702289,,0.788885750999,,0.0576193841481,true,263,4.08293283992e-13,15,-0.0000964296613502,1,398
L1_Lyapunov_01,L1_Halo_01,2,0.788885750999,0.487377604269,0.554287066058,0.895054328732,-0.261359907165,0.158484262556,0.310604847105,-0.0143396070745,-0.0343381820207,0.0357474833333,,,,0.435777045743,0.0516005585261,,0.788885750999,,0.119631660127,true,351,1.50238312081e-12,15,-0.0000964296613502,2,398
